id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6780313,lovely sunny room in Boston,212445,Emma,,Roxbury,42.3354,-71.08259,Private room,65,2,98,2019-03-07,2.17,3,325
6790961,Luxury 2BR Boston apt. by Longwood area Hospitals.,30283594,Kara,,Fenway,42.34457,-71.09981,Entire home/apt,181,3,8,2018-04-08,0.20,142,184
6793913,#Luxury Furnished 2BR Apt in Boston's Fenway Area,30283594,Kara,,Fenway,42.34331,-71.10149,Entire home/apt,180,3,3,2017-11-30,0.07,142,238
6793945,Stylish South End Apartment,35331408,Andrew,,South End,42.33633,-71.07416,Entire home/apt,195,2,78,2018-11-18,1.74,1,67
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,Huggy,,Roxbury,42.31719,-71.08099,Private room,33,14,11,2016-09-21,0.28,30,365
6810723,"South End Studio, Ideal for Boston Travelers..# 23",22348222,Maverick,,South End,42.34366,-71.07562,Entire home/apt,150,2,44,2018-11-17,2.14,55,320
6819620,Renovated Parking EZ to downtown,18517776,Huggy,,Roxbury,42.31771,-71.07907,Private room,36,14,5,2017-11-23,0.13,30,365
6823017,"Allston, Close to Harvard Business School + BU A",19548932,Joe,,Allston,42.35903,-71.13066,Private room,65,1,219,2019-02-19,5.37,10,284
6823628,Ahhh the views! Studio w/ Balcony,4195134,Gift From God Properties,,Back Bay,42.35315,-71.07738,Entire home/apt,114,30,4,2018-08-20,0.11,9,365
6838488,H-2 Luxury lg town house nr Harvard w park,14785487,Aihua,,Allston,42.35769,-71.1287,Entire home/apt,350,4,25,2018-11-22,0.60,12,322
6843795,A Fenway Getaway,23249169,Helen,,Fenway,42.34334,-71.09559,Entire home/apt,185,2,97,2018-11-18,2.18,1,131
6844012,Luxury Furnished 2-Bedroom Boston Apartment,30283594,Kara,,Fenway,42.34375,-71.10035,Entire home/apt,179,3,1,2015-08-14,0.02,142,294
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,Maverick,,South End,42.34368,-71.077,Entire home/apt,150,2,58,2019-02-25,1.38,55,331
6851460,"Stylish Studio in Boston Brownstone, C.Ave# 21",22348222,Maverick,,South End,42.34394,-71.07743,Entire home/apt,150,5,19,2019-02-26,0.46,55,320
6854216,Modern condo and roof deck with view of Boston,403698,Roger,,South End,42.34231,-71.08206,Entire home/apt,400,5,1,2017-09-02,0.05,1,64
6854357,Cute bedroom in the Allston area,9953174,Nina,,Allston,42.34902,-71.13615,Private room,45,1,1,2015-06-25,0.02,1,0
6862594,"Beautiful Home in Jamaica Plain, MA",10608570,Edward,,Jamaica Plain,42.31927,-71.11325,Private room,60,1,0,,,1,0
6862758,"Quiet, Spacious 2BD in Boston's JP!",35962316,Zack,,Jamaica Plain,42.31814,-71.10367,Entire home/apt,200,2,16,2018-06-16,0.35,1,0
6870366,"High-rise room, convenient environs",13382900,Bernie,,Longwood Medical Area,42.33902,-71.10664,Private room,84,1,461,2019-03-05,10.29,2,113
6879036,Stylish Studio on Newbury St #3,22348222,Maverick,,Back Bay,42.35031,-71.08285,Entire home/apt,150,2,113,2019-03-09,2.81,55,277
6881541,"Charming 3BR, 1BA- 5 min to Boston",13124709,Thomas & Jenny,,Dorchester,42.29473,-71.05526,Entire home/apt,170,1,84,2019-02-21,1.93,2,65
6882615,"City Living with a View, Newbury St...#4",22348222,Maverick,,Back Bay,42.3493,-71.08347,Entire home/apt,150,3,94,2019-02-24,2.33,55,264
6908525,"Stylish Studio on Newbury St, THIS IS BOSTON! .#12",22348222,Maverick,,Back Bay,42.35047,-71.08197,Entire home/apt,150,3,86,2019-02-23,1.93,55,272
6911945,"Lovely, clean 1B, hip neighborhood",36221474,Peter,,South Boston,42.33717,-71.0514,Entire home/apt,170,2,12,2018-06-09,0.27,1,364
6914155,Spacious bedroom close to downtown,36234262,Kimberly,,Dorchester,42.315,-71.0564,Private room,59,5,0,,,1,0
6914622,Treetop Haven-Eclectic Boston Area w/ Parking,36238599,Julie,,Jamaica Plain,42.30814,-71.11794,Entire home/apt,200,2,27,2018-09-01,0.61,1,145
6921241,1 BR on Newbury St,36275619,Sam,,Back Bay,42.35003,-71.08391,Entire home/apt,230,1,2,2015-07-13,0.04,1,0
6921672,French Country 2bd/2bth Heart of JP,36278389,Jessica,,Jamaica Plain,42.32133,-71.10777,Entire home/apt,250,1,1,2016-08-08,0.03,1,0
6930501,Loft with Balcony in South End,30128383,Jessica,,Roxbury,42.33655,-71.0861,Shared room,100,1,12,2016-08-21,0.27,1,0
6939759,Spacious 1 BR North End Apartment,26413047,Andrew,,North End,42.36188,-71.05296,Entire home/apt,200,2,17,2017-11-12,0.50,1,0
6951829,Furnished and spacious 2BR in Boston's Fenway Area,30283594,Kara,,Fenway,42.34506,-71.10173,Entire home/apt,188,3,9,2017-05-27,0.25,142,354
6955911,A room in the heart of Boston,20162776,Lior,,Fenway,42.34356,-71.08623,Private room,90,1,5,2016-08-29,0.11,1,0
6971836,Boston Oasis!,36554652,Rachel,,North End,42.36183,-71.05248,Entire home/apt,250,2,10,2015-11-27,0.22,1,0
6972426,Luxurious penthouse living!!,36559227,Justin,,South End,42.34141,-71.08114,Entire home/apt,675,2,44,2018-11-04,0.99,1,340
6983246,"Cozy, Convenient Back Bay Home",35990162,Gerald,,Fenway,42.34415,-71.08795,Entire home/apt,195,4,73,2019-02-20,1.63,1,53
6990023,Private Room in Modern Apartment,22500410,Babak,,Mission Hill,42.32939,-71.10981,Private room,88,30,33,2017-04-18,0.73,1,284
6990904,Cozy JP bedroom near Orange Line T,16337422,Orion,,Jamaica Plain,42.3153,-71.09977,Private room,150,1,24,2017-06-23,0.54,2,179
6991310,"Modern, bright space in Back Bay",36495581,Caroline,,Back Bay,42.34941,-71.08443,Entire home/apt,250,2,0,,,1,0
7003280,Modern South Boston 2brm near MBTA,36057933,James,,South Boston,42.32998,-71.05617,Entire home/apt,132,1,212,2019-02-03,4.73,1,147
7009774,Gorgeous Luxury Condo in Boston!,36747522,Shawn,,Charlestown,42.38382,-71.06767,Entire home/apt,599,2,0,,,1,0
7018497,2 Bedroom in the heart of Boston,25960013,George,,North End,42.36638,-71.05704,Entire home/apt,200,1,6,2015-10-07,0.14,1,0
7035556,Harborside Abode Next 2 Logan Airport/Train/Boston,15589117,Linda & Theresa,,East Boston,42.36383,-71.0293,Entire home/apt,150,2,30,2018-04-09,0.67,1,84
7036112,SPACIOUS 1BR HEART OF N. END DWNTWN,24545104,Maira,,North End,42.36313,-71.05316,Entire home/apt,180,1,8,2017-10-08,0.22,1,0
7052171,Living room in a 4BR/2BA house,36885389,John,,Allston,42.34764,-71.13236,Private room,39,1,1,2015-09-01,0.02,1,0
7052847,1 big room in a cute 2 bedroom apt,10336060,Rebeca,,Allston,42.35281,-71.12398,Private room,60,18,0,,,1,0
7053454,Basement apartment in Charlestown,36992931,Ryan,,Charlestown,42.38005,-71.06324,Private room,200,1,8,2016-07-29,0.18,1,162
7054912,North Station Luxury Apartment!,6223931,Richard,,Downtown,42.36623,-71.05904,Entire home/apt,225,1,2,2015-07-09,0.04,1,0
7055184,Clean bedroom in Allston,22419290,Sylvia,,Allston,42.35507,-71.13263,Private room,35,1,2,2015-08-09,0.04,1,0
7075050,Lux bldg in Fenway w Balcony,37096230,Adam,,Fenway,42.34996,-71.09805,Entire home/apt,200,21,5,2017-09-30,0.11,1,0
7080514,Cozy place in the North End,9046262,Andrei,,North End,42.36571,-71.05771,Private room,130,3,1,2015-12-03,0.03,1,0
7083889,Garden Level Apt near Beach,21093313,Becky,,South Boston,42.33412,-71.02944,Entire home/apt,150,2,3,2017-09-04,0.07,1,13
7086825,Private Room near public transport,34552909,Barrie,,Roslindale,42.28228,-71.11682,Private room,50,5,12,2017-06-26,0.27,4,354
7092144,Quiet Convenient Retreat,5689782,Cora,,Jamaica Plain,42.31848,-71.101,Private room,75,1,10,2018-10-16,0.22,2,90
7093109,Cozy  Apt. 20 Minutes  from Downtown,37177446,Nelson And Marlene,,Roslindale,42.27697,-71.11776,Entire home/apt,200,2,28,2019-01-07,0.78,2,248
7093184,Easy to downtown/Longwood Free Parking Clean House,18517776,Huggy,,Roxbury,42.31704,-71.07979,Private room,34,14,7,2017-05-01,0.16,30,365
7109689,Historic Charlestown Brownstone,19241302,Deborah,,Charlestown,42.37644,-71.06339,Entire home/apt,600,4,7,2018-08-05,0.16,1,343
7125052,Private Room Back Bay,37320933,Ken,,Back Bay,42.35292,-71.0808,Private room,275,1,0,,,1,0
7133949,Awesome luxury condo (1 bed) in Seaport,845174,Kyle-Casey,,South Boston Waterfront,42.34823,-71.04922,Entire home/apt,300,1,30,2018-10-02,0.73,3,67
7134081,Made in Fort Point / Seaport Luxury,845174,Kyle-Casey,,South Boston Waterfront,42.35093,-71.04837,Entire home/apt,390,1,77,2019-02-19,1.73,3,68
7159343,Back Bay Apt on Commonwealth Avenue,28980127,Al,,Back Bay,42.35005,-71.08124,Entire home/apt,200,7,0,,,1,0
7161203,Cozy Rm Off-Street Parking EZ 2 downtown/Longwood,18517776,Huggy,,Roxbury,42.31711,-71.08078,Private room,34,15,6,2017-06-21,0.15,30,365
7179321,Private bedroom,37610133,Natalie,,East Boston,42.37202,-71.03703,Private room,68,7,17,2017-10-18,0.70,1,0
7181950,Spacious North End 1 BR | 1BA,9410008,Jason,,North End,42.36503,-71.05099,Entire home/apt,185,2,196,2019-02-20,4.45,19,328
7185881,Room Close to public transportation,16052189,Jonathan,,Hyde Park,42.23689,-71.13291,Private room,33,7,10,2018-06-29,0.23,8,364
7214920,Stylish South End 2 Bed w/ Parking & Patio,20062444,Dan,,South End,42.33683,-71.0695,Entire home/apt,250,2,35,2019-03-10,0.78,1,131
7222349,M&R - Front Bedroom Bathroom Parking - Walk to T!,7988017,Polly,,Dorchester,42.29347,-71.0558,Private room,110,1,87,2019-01-05,2.10,3,340
7225201,Private one bed/bath in lux Seaport bldg,845174,Kyle-Casey,,South Boston Waterfront,42.34788,-71.04966,Private room,125,1,2,2019-02-08,0.05,3,64
7225376,Northeastern University Apartment,37826100,Feng,,Mission Hill,42.33155,-71.09629,Private room,75,1,5,2015-07-28,0.11,1,0
7239024,M&R Quiet Back Room Parking Bathroom,7988017,Polly,,Dorchester,42.29263,-71.05575,Private room,100,1,167,2019-02-18,3.74,3,329
7240149,Historic Apartment on Commonwealth,35950087,Ian,,Back Bay,42.34863,-71.08561,Entire home/apt,300,1,0,,,1,0
7252607,Private Room near Public Transport,34552909,Barrie,,Roslindale,42.2828,-71.11515,Private room,50,5,9,2019-02-15,0.20,4,206
7273770,Boston 2 bedroom top floor condo w/balcony!,4191762,Jeff,,Jamaica Plain,42.30606,-71.11516,Entire home/apt,145,2,5,2016-10-09,0.15,1,0
7275018,Bright and Airy Family Home,534259,Candice,,West Roxbury,42.2903,-71.16061,Entire home/apt,100,1,3,2015-08-24,0.07,1,0
7279874,One Bedroom right by Fenway Park,2800145,Pragya,,Fenway,42.34831,-71.09199,Entire home/apt,135,3,15,2018-06-24,0.34,1,0
7281884,Charming urban studio,25742899,Tyree,,Roxbury,42.31289,-71.08316,Entire home/apt,56,1,110,2017-08-22,2.49,1,0
7287822,Light and airy separate apt in funky Jamaica Plain,17844905,Susie,,Jamaica Plain,42.31527,-71.10846,Entire home/apt,130,2,182,2019-02-27,4.18,1,126
7292184,Bright home with lots of character!,11544688,Mounir,,Dorchester,42.29456,-71.05566,Entire home/apt,60,3,23,2018-10-21,0.54,1,0
7293671,Large private bedroom and private bathroom,1037913,Derek,,Roxbury,42.32725,-71.07559,Private room,90,29,10,2018-10-31,0.23,1,200
7294565,South End Brown Stone,11822816,Ammar,,South End,42.33931,-71.06495,Private room,85,2,1,2015-08-15,0.02,1,0
7298966,"Spacious, Quiet, Sunny studio directly on the T",31289781,Dustin,,Brighton,42.34188,-71.14321,Entire home/apt,96,60,5,2018-10-05,0.21,1,254
7308623,Beautiful Apartment in Beacon Hill,36811327,Carolyn,,West End,42.36185,-71.06835,Private room,60,2,1,2016-04-18,0.03,1,0
7309178,"Well located, bright room in convenient area",22879353,Tibisay,,Mission Hill,42.3345,-71.1066,Private room,45,2,2,2019-03-06,0.25,1,3
7310887,Spacious and Sunny Brookline Apartment,38302832,Jacklyn,,Brighton,42.34554,-71.13819,Entire home/apt,285,3,152,2019-02-09,3.45,1,116
7325084,Studio near Copley Square,14697946,Rony,,South End,42.34474,-71.07706,Entire home/apt,146,1,1,2015-07-26,0.02,1,0
7330494,Private apt with cozy garden.,38403389,Katarzyna,,South Boston,42.33062,-71.05558,Entire home/apt,150,3,220,2019-02-24,4.97,1,258
7342489,"Beautiful 2Bedroom in the South End, Garden Unit",22348222,Maverick,,South End,42.34558,-71.07669,Entire home/apt,300,3,57,2019-03-01,2.08,55,35
7346760,Private bedroom in great location in Allston!,4198683,Sebastian,,Allston,42.34894,-71.1394,Private room,54,2,8,2018-11-04,0.36,1,208
7367795,3 men & a dog 1 room for rent,31866207,Tim,,Dorchester,42.31912,-71.05158,Private room,150,1,4,2015-08-17,0.09,1,0
7368611,South End townhouse apt with deck,38611099,Viktoria,,South End,42.34552,-71.06939,Entire home/apt,195,2,127,2018-11-18,2.98,2,162
7395978,Private Bedroom/Bathroom! Allston,24567367,Julien,,Allston,42.35087,-71.12918,Private room,100,3,3,2015-08-22,0.07,1,0
7454267,MARATHON WEEKEND: Lovely Modern Condo in JP,24066380,Ryan,,Jamaica Plain,42.30898,-71.11376,Entire home/apt,200,2,3,2015-08-30,0.07,1,0
7454907,North End Apartment,24293931,Kristin,,North End,42.36515,-71.05571,Entire home/apt,185,2,2,2015-09-13,0.05,1,0
7462268,"Allston, close to Harvard Business School + BU D",19548932,Joe,,Allston,42.3582,-71.12902,Private room,65,1,114,2018-09-01,2.57,10,41
7472068,Beautiful Bunker Hill 2 BD,38188681,Melissa,,Charlestown,42.37825,-71.06199,Entire home/apt,99,1,110,2019-02-18,2.51,1,159
7474044,Stylish & Comfortable Newbury St Studio .#5,22348222,Maverick,,Back Bay,42.34935,-71.08201,Entire home/apt,150,5,21,2019-02-20,0.65,55,302
7474855,Stylish & Comfortable Newbury St Studio .#11,22348222,Maverick,,Back Bay,42.34951,-71.08205,Entire home/apt,150,3,59,2019-02-20,1.68,55,308
7475052,"Comfortable Studio in Back Bay, on Newbury St, .#7",22348222,Maverick,,Back Bay,42.35083,-71.08359,Entire home/apt,150,3,73,2019-01-02,2.13,55,298
7475215,Comfortable & Stylish Studio on Newbury St. #2,22348222,Maverick,,Back Bay,42.35097,-71.08144,Entire home/apt,150,7,71,2019-02-22,1.69,55,294
7475379,Stylish & Comfortable Newbury St Studio .#6,22348222,Maverick,,Back Bay,42.35082,-71.08204,Entire home/apt,150,2,100,2019-02-23,2.51,55,289
7475557,*Family*Massage Chair*Tourist/Convention/Ocean 37A,26704689,Mac,,South Boston,42.33354,-71.04848,Entire home/apt,149,2,88,2018-11-17,2.49,12,327
7475573,Charming Studio on Boston's iconic Newbury St. #8,22348222,Maverick,,Back Bay,42.35079,-71.08164,Entire home/apt,150,3,67,2019-02-25,2.00,55,257
7476340,"Charming Studio in Boston Brownstone, #44",22348222,Maverick,,South End,42.34323,-71.07749,Entire home/apt,150,4,41,2019-03-02,1.73,55,321
7479725,Sunny bedroom in Allston,17892292,Marlene,,Allston,42.36084,-71.1356,Private room,40,5,13,2016-11-12,0.29,5,0
7482195,Private room near bus stop,34552909,Barrie,,Roslindale,42.28222,-71.11519,Private room,50,5,2,2018-10-15,0.09,4,307
7497047,Boston Private Room - Clean and quiet close to T,16052189,Jonathan,,Hyde Park,42.23594,-71.13246,Private room,31,7,10,2019-01-21,0.23,8,87
7499960,SAFE CENTRAL CITY LOCATION! WalkToWork/Everywhere!,9529655,Suzanne,,Fenway,42.35062,-71.09486,Entire home/apt,188,30,15,2018-08-12,0.35,4,285
7508865,Luxury 1- BR Apt near Boston's Children Hospital,30283594,Kara,,Fenway,42.34352,-71.10204,Entire home/apt,132,3,4,2018-07-06,0.10,142,223
7511737,Spacious South End Studio w/Boston View #7,22348222,Maverick,,South End,42.34422,-71.07538,Entire home/apt,150,3,81,2019-03-01,1.93,55,321
7513605,"Stylish Downtown Studio in the SouthEnd, C.Ave# 2",22348222,Maverick,,South End,42.34505,-71.07577,Entire home/apt,150,1,66,2019-03-09,1.61,55,331
7513906,Charming & Stylish Studio on Beacon Hill #6,22348222,Maverick,,Downtown,42.36092,-71.06275,Entire home/apt,150,5,48,2019-03-01,1.17,55,327
7514024,"Downtown Beacon Hill, Convenient, Comfy Studio #14",22348222,Maverick,,Beacon Hill,42.35936,-71.06439,Entire home/apt,150,3,66,2019-02-15,2.82,55,330
7514336,Charming & Stylish Studio on Beacon Hill #11,22348222,Maverick,,Beacon Hill,42.36087,-71.06299,Entire home/apt,150,2,77,2019-02-25,2.30,55,335
7527677,Cosy Bedroom by Harvard,32304279,Charles And Grace,,Allston,42.35899,-71.12884,Private room,48,2,6,2018-08-30,0.14,3,75
7527864,Great Private Room in Beacon Hill,29187425,Olja,,Beacon Hill,42.36019,-71.06749,Private room,125,1,56,2019-02-03,1.31,2,39
7531700,Charming & Stylish Studio on Beacon Hill #3,22348222,Maverick,,Beacon Hill,42.36093,-71.06398,Entire home/apt,150,3,81,2019-02-23,1.90,55,305
7540480,Parlor South End charm with deck,38611099,Viktoria,,South End,42.3437,-71.06922,Entire home/apt,165,2,155,2019-03-03,3.63,2,153
7561220,"Allston, Close to Harvard Business School B",19548932,Joe,,Allston,42.35787,-71.12991,Private room,65,1,85,2019-02-10,1.98,10,284
7562235,Cozy room in front of metro station,11653097,Camilla,,Mission Hill,42.33193,-71.11127,Private room,90,2,3,2015-08-25,0.07,1,0
7575052,Sunny and Quiet top floor #8,9653086,Glenn,,South End,42.34055,-71.07511,Entire home/apt,200,1,57,2018-12-06,1.30,6,0
7582224,2Bed/2Bath apartment at Kendall Sq!,28749942,Renata,,West End,42.3623,-71.06852,Entire home/apt,149,1,21,2017-11-26,0.52,11,207
7582651,North End Apartment!,39761134,Haley,,North End,42.36493,-71.05645,Entire home/apt,220,2,3,2015-11-02,0.07,1,0
7592616,South End 1 Bdrm with Private Deck,4031770,Bryan,,South End,42.34222,-71.06976,Entire home/apt,140,2,1,2015-08-10,0.02,1,0
7596262,Luxurious 1-Bedroom West End Apartment - by MGH,30283594,Kara,,West End,42.36503,-71.06914,Entire home/apt,139,3,9,2018-04-03,0.21,142,299
7611271,Family & Friends Getaway: Seaport/Convention/Beach,953185,Katie,,South Boston,42.33182,-71.03399,Entire home/apt,598,2,41,2019-02-21,0.94,1,91
7614517,Beacon Hill Studio w/ patio&parking,39934024,Jim,,Beacon Hill,42.36033,-71.06792,Entire home/apt,200,3,181,2019-03-06,4.21,1,172
7618925,Modern & Historic Brownstone by T: City Views ,11228809,Jonathan,,Roxbury,42.32964,-71.09274,Entire home/apt,793,2,3,2016-10-09,0.09,7,44
7620413,Spectacular Brownstone in South End,38708629,Karen,,South End,42.34141,-71.08173,Entire home/apt,200,14,2,2015-09-27,0.05,1,0
7630340,Downtown / Back Bay 1 Bed W/Parking,5618949,Alan,,Chinatown,42.3486,-71.06276,Entire home/apt,196,2,99,2019-02-23,2.31,11,73
7630346,Downtown Back Bay Studio W/Parking,5618949,Alan,,Chinatown,42.34884,-71.06384,Entire home/apt,87,2,150,2019-02-23,3.47,11,57
7633883,Beacon Hill Duplex on Charles|3 BR 2BA,814298,Brent,,Beacon Hill,42.35738,-71.07135,Entire home/apt,769,2,56,2019-02-21,1.31,89,96
7635616,Charming & Stylish Studio on Beacon Hill #9,22348222,Maverick,,Beacon Hill,42.3596,-71.06391,Entire home/apt,150,3,102,2019-02-25,2.51,55,299
7637094,"2BD, Steps to Hospitals, T&Colleges",40067818,Shannon,,Longwood Medical Area,42.34213,-71.10703,Entire home/apt,100,4,0,,,1,0
